time,actual_speed,control_speed
12.5,25.222202763914815,0.5044440552782963
12.600000000000001,25.133016542403496,0.5026603308480699
12.700000000000001,24.827523946094566,0.4965504789218913
12.8,25.059125352676123,0.5011825070535224
12.9,24.828377686216953,0.4965675537243391
13.0,25.219346432835714,0.5043869286567143
13.100000000000001,25.135153591736916,0.5027030718347383
13.200000000000001,25.155728997499693,0.5031145799499939
13.3,24.74418484511815,0.49488369690236295
13.4,24.70484578107155,0.49409691562143104
13.5,25.140023281768187,0.5028004656353637
13.600000000000001,25.015935012922576,0.5003187002584515
13.700000000000001,25.24266672947286,0.5048533345894571
13.8,24.7237787231252,0.494475574462504
13.9,24.680319400723004,0.4936063880144601
14.0,25.160474368853084,0.5032094873770617
14.100000000000001,25.078796877840198,0.501575937556804
14.200000000000001,25.266189530343883,0.5053237906068777
14.3,24.7237787231252,0.494475574462504
14.4,24.7237787231252,0.494475574462504
14.5,25.20393369125528,0.5040786738251056
14.600000000000001,25.039457813793597,0.500789156275872
14.700000000000001,25.250483814612377,0.5050096762922476
14.8,24.708073007393697,0.49416146014787393
14.9,24.747412071440298,0.5008355434647097
15.0,24.809654888617196,0.49619309777234394
15.100000000000001,25.241605162991686,0.5048321032598337
15.200000000000001,25.28158925001262,0.5056317850002524
15.3,24.911716787193367,0.49823433574386733
15.4,24.995090624511146,0.4999018124902229
15.5,24.640811052906578,0.49281622105813155
15.600000000000001,25.031258921488604,0.500625178429772
15.700000000000001,25.194686254380816,0.5038937250876163
15.8,24.925766248379674,0.4985153249675935
15.9,25.09529364965358,0.5019058729930717
16.0,24.84513730193626,0.4969027460387252
16.1,25.092653167480556,0.5018530633496111
16.2,25.244146505655433,0.5048829301131087
16.3,24.871732700172437,0.4974346540034487
16.400000000000002,25.100792764090244,0.5020158552818049
16.5,24.806427662295054,0.49612855324590105
16.6,25.092653167480556,0.503576829355561
16.7,24.94978140386024,0.49899562807720477
16.8,25.19993775157756,0.5039987550315512
16.900000000000002,24.908962563631068,0.49817925127262136
17.0,24.70009609831056,0.4940019219662112
17.1,25.013224858389574,0.5002644971677914
17.2,24.929851021071794,0.4985970204214359
17.3,25.30268553381213,0.5060537106762426
17.400000000000002,25.25847677973426,0.5051695355946851
17.5,24.906217672756704,0.49812435345513406
17.6,25.03305083247668,0.5006610166495336
17.7,24.70484578107155,0.49409691562143104
17.8,25.077680293811888,0.5015536058762378
17.900000000000002,25.239921838598494,0.5047984367719699
18.0,24.950426426834575,0.4990085285366915
18.1,25.097834992317324,0.5019566998463465
18.2,24.725421186834332,0.49450842373668663
18.3,25.09895460514476,0.5019790921028952
18.400000000000002,24.848798257427436,0.49697596514854875
18.5,25.21867072024669,0.5043734144049338
18.6,24.945207320309787,0.49890414640619574
18.7,24.945207320309787,0.49890414640619574
18.8,25.049677441427082,0.5009935488285416
18.900000000000002,24.73943516235716,0.4947887032471432
19.0,25.030913783143262,0.5006182756628652
19.1,24.925592571577553,0.4985118514315511
19.200000000000003,25.004915722645084,0.5000983144529016
19.3,25.216459951826625,0.5043291990365325
19.400000000000002,24.906217672756704,0.49812435345513406
19.5,25.09529364965358,0.5019058729930717
19.6,24.88512138895719,0.4977024277791438
19.700000000000003,24.96444454002472,0.4992888908004944
19.8,25.17461680072111,0.5034923360144222
19.900000000000002,24.846411749315983,0.49692823498631966
20.0,25.056584010012376,0.5011316802002476
20.1,24.806427662295054,0.49612855324590105
20.200000000000003,25.17884146777805,0.503576829355561
20.3,24.96866920708166,0.49937338414163324
20.400000000000002,25.21882555479898,0.5043765110959796
20.5,25.01312468761018,0.5002624937522036
20.6,24.643252224790928,0.4928650444958185
20.700000000000003,25.040068091944594,0.5008013618388919
20.8,24.894102020956403,0.49788204041912804
20.900000000000002,25.326920484670815,0.5065384096934163
21.0,25.237734263159496,0.5047546852631899
21.1,24.927491984089574,0.4985498396817915
21.200000000000003,25.01264471048373,0.5002528942096746
21.3,24.684439659078603,0.49368879318157205
21.400000000000002,25.034220971409688,0.5006844194281937
21.5,25.112269675097494,0.5022453935019499
21.6,24.86623358573577,0.4973246717147154
21.700000000000003,25.11858185962333,0.5023716371924666
21.8,24.868425511906008,0.4973685102381202
21.900000000000002,25.157920923669927,0.5031584184733986
22.0,24.887507897068645,0.4977501579413729
22.1,25.179331656200088,0.5035866331240018
22.200000000000003,24.905868256263194,0.4981173651252639
22.3,24.90586825626319,0.4981173651252638
22.400000000000002,25.05379769978268,0.5010759539956536
22.5,24.74355542071276,0.4948711084142552
22.6,25.051834327251385,0.5010366865450276
22.700000000000003,24.841662066554996,0.4968332413310999
22.8,24.968669207081657,0.4993733841416331
22.900000000000002,25.28912397308888,0.5057824794617776
23.0,25.018183502460722,0.5003636700492144
23.1,25.20557615496441,0.5041115230992882
23.200000000000003,24.725421186834332,0.49450842373668663
23.3,24.76476025088093,0.4952952050176186
23.400000000000002,25.221212062910435,0.5044242412582087
23.5,25.283975758124072,0.5056795151624814
23.6,25.24463669407747,0.5048927338815494
23.700000000000003,24.788184882047965,0.4957636976409593
23.8,25.018143824920394,0.5003628764984078
23.900000000000002,24.809654888617196,0.49619309777234394
24.0,25.241605162991686,0.5048321032598337
24.1,25.28158925001262,0.5056317850002524
24.200000000000003,24.929851021071794,0.4985970204214359
24.3,25.013224858389574,0.5002644971677914
24.400000000000002,24.70009609831056,0.4940019219662112
24.5,25.0294712886487,0.500589425772974
24.6,25.1964625161963,0.503929250323926
24.700000000000003,24.929851021071794,0.4985970204214359
24.8,25.03627805879882,0.5007255611759764
24.900000000000002,24.663864253315825,0.4932772850663165
